2456496.155	1.240	0.028
2456496.554	1.260	0.029
2456497.627	1.310	0.030
2456498.555	1.290	0.035
2456499.834	1.320	0.030
2456502.972	1.350	0.030
2456503.382	1.350	0.039
2456503.429	1.330	0.038
2456505.043	1.320	0.030
2456505.899	1.320	0.037
2456505.967	1.350	0.032
2456507.846	1.370	0.031
2456509.250	1.380	0.032
2456509.454	1.440	0.037
2456666.073	1.340	0.039
2456668.280	1.270	0.039
2456668.471	1.330	0.033
2456670.465	1.300	0.032
2456672.347	1.380	0.033
2456674.069	1.350	0.033
2456676.486	1.390	0.037
2456682.004	1.420	0.034
2456684.352	1.470	0.034
2456685.819	1.440	0.035
2456690.424	1.410	0.035
2456698.358	1.490	0.035
2456699.560	1.510	0.037
2456702.414	1.500	0.037
2456706.484	1.460	0.036
2456708.225	1.460	0.035
2456709.561	1.400	0.045
2456710.103	1.470	0.041
2456710.165	1.400	0.040
2456710.634	1.420	0.039
2456711.020	1.470	0.042
2456711.355	1.400	0.043
2456712.090	1.360	0.037
2456713.225	1.410	0.040
2456713.508	1.360	0.038
2456713.956	1.360	0.040
2456714.222	1.440	0.040
2456714.507	1.410	0.041
2456715.039	1.380	0.040
2456715.639	1.350	0.039
2456717.036	1.330	0.038
2456718.364	1.280	0.034
2456718.634	1.240	0.036
2456719.707	1.320	0.036
2456720.097	1.290	0.039
2456720.373	1.290	0.034
2456720.635	1.270	0.037
2456720.964	1.280	0.035
2456721.377	1.210	0.033
2456721.566	1.230	0.036
2456722.367	1.210	0.033
2456722.840	1.210	0.035
2456723.109	1.190	0.034
2456723.440	1.250	0.034
2456723.891	1.160	0.033
2456724.445	1.190	0.033
2456724.565	1.210	0.035
2456724.825	1.160	0.034
2456725.164	1.170	0.034
2456725.292	1.170	0.033
2456725.635	1.190	0.034
2456726.025	1.180	0.037
2456726.307	1.180	0.031
2456727.026	1.234	0.025
2456727.306	1.210	0.032
2456727.508	1.160	0.034
2456727.842	1.230	0.035
2456728.577	1.260	0.035
2456728.842	1.260	0.034
2456729.639	1.200	0.034
2456730.033	1.180	0.034
2456730.370	1.220	0.033
2456730.630	1.220	0.033
2456730.960	1.210	0.033
2456731.363	1.220	0.032
2456731.628	1.180	0.032
2456732.043	1.220	0.034
2456732.368	1.240	0.032
2456732.712	1.300	0.035
2456732.976	1.220	0.033
2456733.228	1.260	0.033
2456733.572	1.230	0.033
2456733.968	1.240	0.033
2456734.234	1.220	0.031
2456734.508	1.270	0.035
2456734.894	1.250	0.035
2456735.294	1.320	0.034
2456735.635	1.240	0.034
2456736.295	1.330	0.035
2456736.560	1.340	0.037
2456736.894	1.290	0.036
2456737.508	1.380	0.040
2456737.894	1.340	0.039
2456738.228	1.350	0.036
2456738.510	1.380	0.041
2456738.894	1.430	0.040
2456739.228	1.430	0.038
2456739.582	1.410	0.041
2456739.979	1.480	0.040
2456740.314	1.490	0.039
2456740.515	1.440	0.039
2456740.910	1.490	0.041
2456741.315	1.440	0.039
2456741.508	1.450	0.041
2456741.894	1.530	0.041
2456742.228	1.520	0.040
2456742.713	1.500	0.043
2456742.961	1.520	0.041
2456743.368	1.530	0.040
2456743.508	1.510	0.042
2456744.436	1.591	0.028
2456744.508	1.550	0.041
2456745.375	1.650	0.046
2456745.578	1.600	0.044
2456745.899	1.610	0.045
2456746.236	1.570	0.042
2456746.570	1.560	0.044
2456746.895	1.600	0.044
2456747.694	1.620	0.044
2456748.027	1.640	0.045
2456748.508	1.590	0.047
2456749.094	1.610	0.043
2456749.371	1.580	0.042
2456749.508	1.650	0.047
2456750.448	1.660	0.044
2456750.574	1.630	0.045
2456751.563	1.600	0.045
2456752.034	1.580	0.044
2456752.630	1.570	0.045
2456753.032	1.570	0.043
2456753.362	1.500	0.041
2456753.699	1.470	0.043
2456753.908	1.520	0.040
2456754.165	1.490	0.040
2456754.363	1.530	0.038
2456755.042	1.450	0.040
2456755.364	1.470	0.040
