2456178.268	1.730	0.039
2456182.341	1.680	0.035
2456252.691	2.150	0.044
2456256.647	1.590	0.033
2456261.443	1.750	0.036
2456265.323	1.980	0.041
2456268.791	2.380	0.049
2456281.476	1.940	0.040
2456285.087	2.040	0.042
2456289.305	1.720	0.036
2456292.510	1.760	0.036
2456300.586	1.620	0.034
2456304.596	2.120	0.043
2456309.074	2.820	0.057
2456316.880	3.380	0.068
2456320.954	3.100	0.063
2456325.239	2.880	0.059
2456329.434	2.820	0.058
2456333.046	2.580	0.053
2456337.130	2.310	0.047
2456340.996	2.370	0.049
2456345.342	2.970	0.060
2456349.341	3.120	0.064
2456353.014	2.980	0.061
2456357.221	3.220	0.066
2456364.572	3.420	0.069
2456368.719	3.150	0.064
2456373.449	2.940	0.060
2456377.325	2.980	0.061
2456380.935	2.720	0.055
2456384.009	2.470	0.064
2456384.209	2.470	0.063
2456385.932	2.380	0.044
2456385.999	2.405	0.045
2456388.144	2.200	0.063
2456388.210	2.260	0.064
2456390.135	2.170	0.052
2456390.201	2.082	0.039
2456392.217	1.870	0.058
2456394.076	1.782	0.036
2456397.950	1.533	0.033
2456398.017	1.570	0.043
2456400.169	1.510	0.045
2456400.232	1.450	0.050
2456402.157	1.502	0.029
2456402.224	1.490	0.038
2456403.853	1.550	0.047
2456403.919	1.520	0.046
2456406.235	1.620	0.040
2456406.300	1.589	0.033
2456408.046	1.500	0.047
2456408.113	1.600	0.053
2456410.244	1.550	0.038
2456410.305	1.491	0.033
2456411.716	1.520	0.050
2456413.708	1.629	0.035
2456413.775	1.608	0.034
2456418.328	1.612	0.033
2456419.994	1.670	0.055
2456420.060	1.640	0.054
2456422.386	1.598	0.031
2456422.466	1.628	0.031
2456424.134	1.600	0.049
2456424.200	1.500	0.047
2456426.258	1.969	0.041
2456426.325	1.986	0.038
2456428.149	1.880	0.056
2456428.206	1.940	0.057
2456429.797	1.858	0.037
2456429.864	1.909	0.039
2456431.672	1.780	0.045
2456431.802	1.763	0.034
2456431.953	1.860	0.056
2456432.819	1.800	0.046
2456433.948	1.810	0.057
2456434.014	1.710	0.054
2456436.218	2.010	0.059
2456436.284	2.030	0.059
2456437.948	1.930	0.042
2456438.220	1.940	0.057
2456438.274	1.801	0.034
2456440.289	1.800	0.054
2456442.214	1.860	0.050
2456442.293	2.050	0.198
2456443.964	1.840	0.042
2456444.031	1.870	0.045
2456444.228	1.800	0.054
2456444.295	1.800	0.054
2456446.164	1.930	0.057
2456446.219	1.933	0.038
2456448.168	1.780	0.054
2456448.237	1.720	0.052
2456452.036	1.720	0.051
2456452.108	1.720	0.033
2456452.175	1.730	0.053
2456453.969	1.664	0.032
2456454.036	1.652	0.032
2456456.038	1.624	0.032
2456456.107	1.621	0.031
2456457.644	1.630	0.036
2456458.187	1.660	0.049
2456458.244	1.630	0.033
2456459.524	1.650	0.043
2456459.576	1.650	0.039
2456460.190	1.620	0.048
2456460.259	1.730	0.051
2456461.927	1.750	0.045
2456461.999	1.710	0.050
2456462.042	1.711	0.033
2456463.923	1.760	0.053
2456463.990	1.780	0.054
2456465.713	1.740	0.026
2456465.780	1.730	0.027
2456468.196	1.760	0.055
2456468.266	1.790	0.055
2456469.663	1.731	0.034
2456469.730	1.738	0.034
2456469.805	1.600	0.037
2456469.875	1.800	0.046
2456471.279	1.780	0.050
2456472.213	1.870	0.057
2456472.342	1.900	0.043
2456472.414	1.870	0.055
2456472.475	1.900	0.043
2456472.866	1.940	0.042
2456474.131	1.930	0.036
2456474.197	1.970	0.050
2456474.474	1.860	0.041
2456474.801	2.070	0.045
2456475.741	2.080	0.050
2456475.811	2.080	0.046
2456476.418	2.160	0.061
2456476.471	2.120	0.062
2456477.201	2.000	0.043
2456477.941	1.989	0.039
2456478.008	1.966	0.038
2456478.269	2.000	0.043
2456478.541	1.810	0.039
2456479.870	1.680	0.037
2456480.156	1.820	0.058
2456480.222	1.820	0.058
2456480.541	1.860	0.041
2456481.535	1.743	0.033
2456481.598	1.811	0.036
2456481.679	1.720	0.038
2456482.542	1.770	0.039
2456483.604	1.720	0.043
2456483.892	1.820	0.054
2456483.949	1.810	0.052
2456485.220	1.960	0.042
2456486.013	1.990	0.043
2456486.071	1.935	0.040
2456486.137	1.989	0.041
2456486.942	1.980	0.045
2456487.006	1.990	0.052
2456487.741	1.970	0.055
2456487.807	1.910	0.053
2456488.218	2.190	0.063
2456488.285	1.850	0.055
2456488.541	2.030	0.051
2456488.608	1.980	0.050
2456490.032	2.050	0.048
2456490.141	2.216	0.041
2456491.160	2.280	0.049
2456491.880	2.242	0.040
2456491.947	2.318	0.042
2456492.895	2.230	0.048
2456493.880	2.303	0.042
2456493.946	2.284	0.043
2456494.088	2.320	0.050
2456494.962	2.360	0.054
2456495.029	2.330	0.055
2456495.763	2.340	0.066
2456495.828	2.310	0.069
2456496.158	2.500	0.053
2456496.558	2.530	0.054
2456497.630	2.660	0.057
2456497.752	2.588	0.046
2456497.819	2.655	0.050
2456498.557	2.760	0.063
2456499.713	2.740	0.075
2456499.779	2.750	0.076
2456499.837	2.250	0.048
2456501.631	2.745	0.050
2456501.897	2.748	0.048
2456502.976	2.780	0.059
2456503.383	2.770	0.066
2456503.430	2.840	0.067
2456503.986	2.690	0.068
2456504.052	2.760	0.070
2456505.046	2.700	0.057
2456505.900	2.670	0.063
2456505.970	2.690	0.058
2456506.034	2.718	0.050
2456506.175	2.718	0.051
2456507.788	2.940	0.076
2456507.850	2.980	0.063
2456509.253	3.140	0.067
2456509.456	3.140	0.070
2456509.839	3.009	0.049
2456509.909	2.910	0.048
2456511.529	2.880	0.069
2456511.729	3.200	0.078
2456512.505	3.340	0.074
2456512.775	3.140	0.092
2456514.113	3.218	0.058
2456514.182	3.282	0.060
2456514.931	3.240	0.080
2456515.444	3.190	0.068
2456515.524	3.040	0.082
2456515.587	3.200	0.086
2456516.982	3.170	0.066
2456517.844	3.318	0.059
2456517.911	3.390	0.090
2456518.779	3.420	0.073
2456518.849	3.430	0.078
2456520.199	3.660	0.097
2456520.467	3.630	0.094
2456520.998	3.540	0.083
2456522.184	3.439	0.059
2456522.249	3.575	0.062
2456523.052	3.700	0.077
2456523.664	3.600	0.093
2456523.730	3.550	0.093
2456524.720	3.540	0.075
2456525.519	3.400	0.086
2456526.992	3.450	0.073
2456528.591	3.780	0.079
2456529.134	3.960	0.107
2456529.201	3.800	0.104
2456529.923	3.917	0.066
2456529.990	3.877	0.071
2456531.871	3.940	0.105
2456531.937	4.020	0.107
2456533.259	3.920	0.091
2456533.327	3.950	0.096
2456533.393	3.810	0.091
2456533.999	4.050	0.071
2456534.061	4.030	0.100
2456534.939	3.910	0.081
2456535.543	3.750	0.096
2456535.609	4.010	0.101
2456537.269	3.830	0.080
2456537.946	3.780	0.089
2456538.010	3.750	0.089
2456538.733	3.530	0.079
2456538.800	3.690	0.080
2456539.881	3.710	0.095
2456539.946	3.720	0.100
2456542.011	3.544	0.062
2456542.077	3.457	0.061
2456542.954	3.450	0.072
2456545.681	4.029	0.070
2456545.748	4.051	0.070
2456547.413	4.210	0.086
2456547.477	4.290	0.101
2456547.555	4.310	0.111
2456547.622	4.300	0.110
2456613.755	2.620	0.056
2456615.965	2.430	0.052
2456617.689	2.660	0.056
2456620.226	2.950	0.062
2456622.291	3.250	0.068
2456626.027	3.020	0.064
2456630.299	3.070	0.072
2456632.179	3.270	0.068
2456635.976	2.990	0.064
2456638.437	2.690	0.057
2456640.443	2.600	0.055
2456641.584	2.650	0.056
2456643.784	2.820	0.059
2456645.648	2.710	0.057
2456647.789	2.670	0.056
2456650.180	2.660	0.057
2456652.248	2.530	0.054
2456654.326	2.490	0.053
2456656.126	2.480	0.053
2456658.255	2.360	0.051
2456660.123	2.340	0.050
2456664.136	2.380	0.051
2456666.074	2.490	0.061
2456668.281	2.470	0.062
2456668.473	2.550	0.056
2456670.467	2.660	0.059
2456672.350	2.710	0.059
2456674.072	2.570	0.057
2456676.487	2.710	0.062
2456682.007	2.990	0.065
2456684.355	2.910	0.063
2456685.822	2.950	0.064
2456690.426	2.710	0.060
2456698.361	3.280	0.070
2456699.562	3.190	0.072
2456706.486	3.270	0.071
2456708.228	3.110	0.068
2456709.562	3.080	0.077
2456710.104	2.970	0.069
2456710.166	2.970	0.070
2456710.635	2.790	0.065
2456711.022	2.900	0.069
2456711.356	2.740	0.067
2456712.091	2.790	0.065
2456713.227	2.710	0.065
2456713.509	2.760	0.065
2456713.957	2.730	0.066
2456714.224	2.780	0.065
2456714.508	2.730	0.065
2456715.040	2.710	0.065
2456715.639	2.430	0.134
2456717.037	2.440	0.059
2456718.366	2.320	0.054
2456718.636	2.210	0.054
2456719.709	2.310	0.055
2456720.098	2.300	0.057
2456720.374	2.280	0.053
2456720.636	2.140	0.053
2456720.966	2.210	0.052
2456721.379	2.130	0.050
2456721.567	2.070	0.051
2456722.369	2.050	0.049
2456722.841	2.000	0.050
2456723.110	2.040	0.050
2456723.442	2.050	0.049
