2456740.317	1.250	0.040
2456740.518	1.250	0.042
2456740.913	1.230	0.041
2456741.318	1.250	0.041
2456741.511	1.240	0.043
2456741.897	1.210	0.040
2456742.231	1.210	0.039
2456742.715	1.260	0.044
2456742.964	1.270	0.041
2456743.371	1.270	0.040
2456743.511	1.290	0.043
2456744.439	1.305	0.028
2456744.512	1.290	0.042
2456745.377	1.280	0.044
2456745.581	1.320	0.045
2456745.902	1.320	0.045
2456746.239	1.300	0.042
2456746.573	1.280	0.044
2456746.898	1.320	0.044
2456747.697	1.330	0.044
2456748.030	1.310	0.043
2456748.510	1.280	0.046
2456749.098	1.270	0.041
2456749.375	1.310	0.043
2456749.511	1.300	0.045
2456750.451	1.330	0.043
2456750.576	1.240	0.042
2456751.565	1.270	0.044
2456752.037	1.250	0.043
2456752.633	1.310	0.046
2456753.035	1.270	0.043
2456753.365	1.340	0.044
2456753.701	1.280	0.045
2456753.912	1.240	0.040
2456754.168	1.250	0.041
2456754.367	1.230	0.038
2456755.045	1.290	0.044
2456755.366	1.280	0.042
2456755.519	1.200	0.041
2456756.099	1.170	0.040
2456756.304	1.150	0.038
2456756.770	1.200	0.041
2456757.300	1.280	0.042
2456757.516	1.160	0.038
2456757.980	1.200	0.039
2456758.311	1.260	0.041
2456758.517	1.220	0.039
2456758.967	1.210	0.039
2456759.234	1.200	0.038
2456759.834	1.230	0.039
2456759.967	1.200	0.039
2456760.301	1.240	0.040
2456761.041	1.190	0.038
2456761.835	1.220	0.038
2456762.042	1.210	0.039
2456762.303	1.160	0.037
2456762.835	1.220	0.043
2456763.046	1.220	0.041
2456763.379	1.190	0.039
2456763.516	1.220	0.040
2456764.036	1.240	0.039
2456764.385	1.190	0.038
2456764.768	1.250	0.041
2456765.116	1.210	0.042
2456765.700	1.220	0.044
2456766.101	1.260	0.043
2456766.384	1.170	0.043
2456766.722	1.200	0.043
2456767.383	1.220	0.042
2456769.384	1.230	0.041
2456770.512	1.190	0.041
2456770.846	1.250	0.041
2456771.178	1.300	0.042
2456774.722	1.300	0.047
2456775.579	1.210	0.040
2456776.039	1.270	0.041
2456776.241	1.280	0.039
2456777.521	1.230	0.042
2456778.586	1.240	0.042
2456779.380	1.260	0.044
2456779.852	1.270	0.042
2456780.252	1.260	0.042
2456780.520	1.330	0.047
2456780.587	1.270	0.045
2456782.098	1.220	0.041
2456782.310	1.230	0.039
2456782.706	1.280	0.043
2456782.977	1.240	0.042
2456783.367	1.270	0.044
2456783.565	1.260	0.043
2456783.965	1.260	0.042
2456785.041	1.260	0.044
2456785.566	1.250	0.043
2456786.366	1.250	0.040
2456786.975	1.200	0.041
2456787.308	1.260	0.041
2456787.713	1.220	0.043
2456787.982	1.260	0.043
