3030	0.110067
3060	0.4139
3090	0.635267
3120	0.750833
3150	0.7869
3180	0.7848
3210	0.820367
3240	0.824867
3270	0.923533
3300	0.932
3330	0.9189
3360	0.8378
3390	0.809633
3420	0.882467
3450	0.8342
3480	0.8391
3510	0.8432
3540	0.868667
3570	0.9189
3600	0.924967
3630	0.955767
3660	0.9615
3690	0.980267
3720	0.9335
3750	0.917833
3780	0.8821
3810	0.8473
3840	0.791433
3870	0.291267
3900	0.0576667
3930	0.0170667
4750	0.110067
3030	0.110067
3060	0.4139
3090	0.635267
3120	0.750833
3150	0.7869
3180	0.7848
3210	0.820367
3240	0.824867
3270	0.923533
3300	0.932
3330	0.9189
3360	0.8378
3390	0.809633
3420	0.882467
3450	0.8342
3480	0.8391
3510	0.8432
3540	0.868667
3570	0.9189
3600	0.924967
3630	0.955767
3660	0.9615
3690	0.980267
3720	0.9335
3750	0.917833
3780	0.8821
3810	0.8473
3840	0.791433
3870	0.291267
3900	0.0576667
3930	0.0170667
4750	0.110067
3040	0.2234
3090	0.61114
3140	0.78364
3190	0.81446
3240	0.82334
3290	0.93354
3340	0.88634
3390	0.83272
3440	0.85074
3490	0.83682
3540	0.87216
3590	0.92792
3640	0.9578
3690	0.97152
3740	0.92
3790	0.85978
3840	0.74252
3890	0.11956
4256	0.04924
