2456757.301	2.830	0.074
2456757.518	2.830	0.073
2456757.981	2.830	0.072
2456758.313	2.790	0.072
2456758.518	2.800	0.074
2456758.968	2.760	0.071
2456759.235	2.750	0.072
2456759.836	2.710	0.070
2456759.968	2.750	0.071
2456760.302	2.760	0.071
2456761.042	2.760	0.072
2456761.836	2.900	0.073
2456762.043	2.900	0.076
2456762.305	2.940	0.079
2456762.835	2.770	0.082
2456763.047	2.900	0.076
2456763.381	2.640	0.069
2456763.517	2.620	0.072
2456764.037	2.920	0.075
2456764.386	2.900	0.075
2456764.769	2.870	0.076
2456765.118	2.750	0.072
2456765.701	2.790	0.077
2456766.102	2.870	0.077
2456766.385	2.960	0.083
2456766.723	2.860	0.081
2456767.384	2.810	0.078
2456769.385	3.000	0.078
2456770.513	2.980	0.086
2456770.847	3.140	0.082
2456771.180	3.140	0.079
2456774.723	3.210	0.089
2456775.581	3.160	0.081
2456776.040	3.250	0.095
2456776.242	3.160	0.079
2456777.522	2.950	0.079
2456778.587	3.080	0.082
2456779.381	3.080	0.083
2456779.853	3.120	0.082
2456780.253	2.910	0.078
2456780.521	3.090	0.084
2456780.588	3.150	0.084
2456782.099	2.990	0.080
2456782.311	2.930	0.075
2456782.707	2.970	0.079
2456782.979	3.070	0.082
2456783.368	3.100	0.079
2456783.566	3.010	0.082
2456783.966	3.140	0.081
2456785.041	3.290	0.102
2456785.567	3.320	0.087
2456786.368	3.280	0.083
2456786.975	3.410	0.111
2456787.309	3.330	0.084
2456787.714	3.080	0.081
2456787.983	3.240	0.086
2456788.306	3.120	0.085
2456789.047	3.120	0.080
2456789.309	2.950	0.075
2456789.649	3.050	0.083
2456789.968	3.070	0.091
2456790.636	2.920	0.108
2456791.636	3.240	0.182
2456791.968	2.940	0.076
2456792.369	3.070	0.085
2456792.511	2.990	0.076
2456792.847	3.200	0.082
2456793.847	3.150	0.080
2456794.249	3.100	0.084
2456794.696	2.980	0.092
2456795.363	3.040	0.093
2456796.895	3.170	0.083
2456798.511	3.110	0.080
2456798.894	3.040	0.079
2456799.230	3.040	0.078
2456799.566	3.210	0.081
2456800.030	2.950	0.074
2456800.363	3.050	0.081
2456800.830	3.090	0.078
2456801.100	3.130	0.079
2456802.100	3.180	0.078
2456802.632	3.130	0.077
2456804.234	2.960	0.076
2456805.093	3.080	0.081
2456805.977	3.170	0.082
2456806.373	3.100	0.081
2456806.893	3.120	0.088
2456807.227	3.130	0.086
2456807.892	3.150	0.082
2456808.559	3.170	0.081
2456808.892	3.240	0.083
2456809.224	3.090	0.081
2456809.892	3.270	0.084
2456810.225	3.170	0.087
2456810.558	3.080	0.081
2456810.892	3.190	0.082
2456811.223	3.110	0.085
2456811.758	3.220	0.094
2456812.026	3.220	0.083
2456812.374	3.250	0.086
2456812.558	3.230	0.085
2456812.890	3.140	0.083
2456813.229	3.270	0.083
2456813.976	3.350	0.089
2456814.374	3.170	0.081
2456814.557	3.390	0.091
2456814.628	3.320	0.084
2456815.699	3.340	0.089
2456815.958	3.440	0.095
2456816.231	3.580	0.097
2456817.627	3.730	0.093
2456818.096	3.790	0.090
2456818.243	3.770	0.097
2456818.707	3.930	0.101
2456818.962	4.040	0.110
2456819.698	3.700	0.098
2456820.230	4.000	0.106
2456820.577	3.690	0.095
2456820.639	3.740	0.121
2456820.692	3.740	0.096
2456821.907	3.720	0.097
2456822.367	3.670	0.103
2456823.158	3.740	0.101
2456823.298	3.450	0.094
2456824.622	3.600	0.099
2456825.365	3.390	0.089
2456825.555	3.540	0.091
2456825.963	3.560	0.114
2456826.433	3.340	0.089
2456826.766	3.250	0.087
2456827.041	3.270	0.092
2456827.432	3.170	0.091
2456827.887	3.150	0.081
2456828.155	3.200	0.085
2456828.431	3.110	0.082
2456828.560	3.170	0.077
2456829.021	3.130	0.084
2456829.819	3.070	0.087
2456830.154	2.990	0.085
2456830.425	2.970	0.081
2456867.748	3.163	0.073
2456869.887	3.359	0.078
2456871.946	3.464	0.080
2456873.678	3.554	0.082
2456875.612	3.483	0.084
