6002.129	1.670	0.035
6005.875	1.840	0.038
6010.019	1.740	0.037
6010.488	1.720	0.037
6014.007	1.540	0.036
6014.074	1.530	0.037
6014.275	1.530	0.037
6014.341	1.500	0.036
6018.353	1.480	0.033
6022.370	1.410	0.030
6026.447	1.300	0.027
6029.933	1.220	0.027
6034.149	1.160	0.025
6034.198	1.160	0.029
6037.876	1.160	0.025
6038.075	1.140	0.027
6041.635	1.160	0.025
6042.217	1.190	0.031
6045.896	1.150	0.024
6049.978	1.070	0.023
6053.660	1.160	0.025
6058.208	1.610	0.034
6062.003	1.820	0.038
6065.609	1.910	0.039
6073.771	2.030	0.042
6077.637	2.030	0.042
6081.792	1.970	0.041
6085.938	2.170	0.045
6090.071	2.220	0.046
6094.287	2.010	0.041
6098.020	1.650	0.035
6098.370	1.600	0.038
6102.381	1.430	0.030
6106.186	1.290	0.027
6110.382	1.430	0.030
6113.922	1.810	0.038
6118.205	1.820	0.038
6126.485	2.210	0.045
6129.772	2.180	0.045
6133.716	2.340	0.048
6141.722	2.390	0.049
6145.730	2.350	0.049
6153.680	3.260	0.066
6157.756	3.240	0.066
6161.632	2.930	0.061
6161.693	2.870	0.068
6165.772	2.820	0.058
6169.780	2.370	0.049
6178.268	1.730	0.039
6182.341	1.680	0.035
6252.691	2.150	0.044
6256.647	1.590	0.033
6261.443	1.750	0.036
6265.323	1.980	0.041
6268.791	2.380	0.049
6281.476	1.940	0.040
6285.087	2.040	0.042
6289.305	1.720	0.036
6292.510	1.760	0.036
6300.586	1.620	0.034
6304.596	2.120	0.043
6309.074	2.820	0.057
6316.880	3.380	0.068
6320.954	3.100	0.063
6325.239	2.880	0.059
6329.434	2.820	0.058
6333.046	2.580	0.053
6337.130	2.310	0.047
6340.996	2.370	0.049
6345.342	2.970	0.060
6349.341	3.120	0.064
6353.014	2.980	0.061
6357.221	3.220	0.066
6364.572	3.420	0.069
6368.719	3.150	0.064
6373.449	2.940	0.060
6377.325	2.980	0.061
6380.935	2.720	0.055
6384.009	2.470	0.064
6384.209	2.470	0.063
6385.932	2.380	0.044
6385.999	2.405	0.045
6388.144	2.200	0.063
6388.210	2.260	0.064
6390.135	2.170	0.052
6390.201	2.082	0.039
6392.217	1.870	0.058
6394.076	1.782	0.036
6397.950	1.533	0.033
6398.017	1.570	0.043
6400.169	1.510	0.045
6400.232	1.450	0.050
6402.157	1.502	0.029
6402.224	1.490	0.038
6403.853	1.550	0.047
6403.919	1.520	0.046
6406.235	1.620	0.040
6406.300	1.589	0.033
6408.046	1.500	0.047
6408.113	1.600	0.053
6410.244	1.550	0.038
6410.305	1.491	0.033
6411.716	1.520	0.050
6413.708	1.629	0.035
6413.775	1.608	0.034
6418.328	1.612	0.033
6419.994	1.670	0.055
6420.060	1.640	0.054
6422.386	1.598	0.031
6422.466	1.628	0.031
6424.134	1.600	0.049
6424.200	1.500	0.047
6426.258	1.969	0.041
6426.325	1.986	0.038
6428.149	1.880	0.056
6428.206	1.940	0.057
6429.797	1.858	0.037
6429.864	1.909	0.039
6431.672	1.780	0.045
6431.802	1.763	0.034
6431.953	1.860	0.056
6432.819	1.800	0.046
6433.948	1.810	0.057
6434.014	1.710	0.054
6436.218	2.010	0.059
6436.284	2.030	0.059
6437.948	1.930	0.042
6438.220	1.940	0.057
6438.274	1.801	0.034
6440.289	1.800	0.054
6442.214	1.860	0.050
6442.293	2.050	0.198
6443.964	1.840	0.042
6444.031	1.870	0.045
6444.228	1.800	0.054
6444.295	1.800	0.054
6446.164	1.930	0.057
6446.219	1.933	0.038
6448.168	1.780	0.054
6448.237	1.720	0.052
6452.036	1.720	0.051
6452.108	1.720	0.033
6452.175	1.730	0.053
6453.969	1.664	0.032
6454.036	1.652	0.032
6456.038	1.624	0.032
6456.107	1.621	0.031
6457.644	1.630	0.036
6458.187	1.660	0.049
6458.244	1.630	0.033
6459.524	1.650	0.043
6459.576	1.650	0.039
6460.190	1.620	0.048
6460.259	1.730	0.051
6461.927	1.750	0.045
6461.999	1.710	0.050
6462.042	1.711	0.033
6463.923	1.760	0.053
6463.990	1.780	0.054
6465.713	1.740	0.026
6465.780	1.730	0.027
6468.196	1.760	0.055
6468.266	1.790	0.055
6469.663	1.731	0.034
6469.730	1.738	0.034
6469.805	1.600	0.037
6469.875	1.800	0.046
6471.279	1.780	0.050
6472.213	1.870	0.057
6472.342	1.900	0.043
6472.414	1.870	0.055
6472.475	1.900	0.043
6472.866	1.940	0.042
6474.131	1.930	0.036
6474.197	1.970	0.050
6474.474	1.860	0.041
6474.801	2.070	0.045
6475.741	2.080	0.050
6475.811	2.080	0.046
6476.418	2.160	0.061
6476.471	2.120	0.062
6477.201	2.000	0.043
6477.941	1.989	0.039
6478.008	1.966	0.038
6478.269	2.000	0.043
6478.541	1.810	0.039
6479.870	1.680	0.037
6480.156	1.820	0.058
6480.222	1.820	0.058
6480.541	1.860	0.041
6481.535	1.743	0.033
6481.598	1.811	0.036
6481.679	1.720	0.038
6482.542	1.770	0.039
6483.604	1.720	0.043
6483.892	1.820	0.054
6483.949	1.810	0.052
6485.220	1.960	0.042
6486.013	1.990	0.043
6486.071	1.935	0.040
6486.137	1.989	0.041
6486.942	1.980	0.045
6487.006	1.990	0.052
6487.741	1.970	0.055
6487.807	1.910	0.053
6488.218	2.190	0.063
6488.285	1.850	0.055
6488.541	2.030	0.051
6488.608	1.980	0.050
6490.032	2.050	0.048
6490.141	2.216	0.041
6491.160	2.280	0.049
6491.880	2.242	0.040
6491.947	2.318	0.042
6492.895	2.230	0.048
6493.880	2.303	0.042
6493.946	2.284	0.043
6494.088	2.320	0.050
6494.962	2.360	0.054
6495.029	2.330	0.055
6495.763	2.340	0.066
6495.828	2.310	0.069
6496.158	2.500	0.053
6496.558	2.530	0.054
6497.630	2.660	0.057
6497.752	2.588	0.046
6497.819	2.655	0.050
6498.557	2.760	0.063
6499.713	2.740	0.075
6499.779	2.750	0.076
6499.837	2.250	0.048
6501.631	2.745	0.050
6501.897	2.748	0.048
6502.976	2.780	0.059
6503.383	2.770	0.066
6503.430	2.840	0.067
6503.986	2.690	0.068
6504.052	2.760	0.070
6505.046	2.700	0.057
6505.900	2.670	0.063
6505.970	2.690	0.058
6506.034	2.718	0.050
6506.175	2.718	0.051
6507.788	2.940	0.076
6507.850	2.980	0.063
6509.253	3.140	0.067
6509.456	3.140	0.070
6509.839	3.009	0.049
6509.909	2.910	0.048
6511.529	2.880	0.069
6511.729	3.200	0.078
6512.505	3.340	0.074
6512.775	3.140	0.092
6514.113	3.218	0.058
6514.182	3.282	0.060
6514.931	3.240	0.080
6515.444	3.190	0.068
6515.524	3.040	0.082
6515.587	3.200	0.086
6516.982	3.170	0.066
6517.844	3.318	0.059
6517.911	3.390	0.090
6518.779	3.420	0.073
6518.849	3.430	0.078
6520.199	3.660	0.097
6520.467	3.630	0.094
6520.998	3.540	0.083
6522.184	3.439	0.059
6522.249	3.575	0.062
6523.052	3.700	0.077
6523.664	3.600	0.093
6523.730	3.550	0.093
6524.720	3.540	0.075
6525.519	3.400	0.086
6526.992	3.450	0.073
6528.591	3.780	0.079
6529.134	3.960	0.107
6529.201	3.800	0.104
6529.923	3.917	0.066
6529.990	3.877	0.071
6531.871	3.940	0.105
6531.937	4.020	0.107
6533.259	3.920	0.091
6533.327	3.950	0.096
6533.393	3.810	0.091
6533.999	4.050	0.071
6534.061	4.030	0.100
6534.939	3.910	0.081
6535.543	3.750	0.096
6535.609	4.010	0.101
6537.269	3.830	0.080
6537.946	3.780	0.089
6538.010	3.750	0.089
6538.733	3.530	0.079
6538.800	3.690	0.080
6539.881	3.710	0.095
6539.946	3.720	0.100
6542.011	3.544	0.062
6542.077	3.457	0.061
6542.954	3.450	0.072
6545.681	4.029	0.070
6545.748	4.051	0.070
6547.413	4.210	0.086
6547.477	4.290	0.101
6547.555	4.310	0.111
6547.622	4.300	0.110
6613.755	2.620	0.056
6615.965	2.430	0.052
6617.689	2.660	0.056
6620.226	2.950	0.062
6622.291	3.250	0.068
6626.027	3.020	0.064
6630.299	3.070	0.072
6632.179	3.270	0.068
6635.976	2.990	0.064
6638.437	2.690	0.057
6640.443	2.600	0.055
6641.584	2.650	0.056
6643.784	2.820	0.059
6645.648	2.710	0.057
6647.789	2.670	0.056
6650.180	2.660	0.057
6652.248	2.530	0.054
6654.326	2.490	0.053
6656.126	2.480	0.053
6658.255	2.360	0.051
6660.123	2.340	0.050
6664.136	2.380	0.051
6666.074	2.490	0.061
6668.281	2.470	0.062
6668.473	2.550	0.056
6670.467	2.660	0.059
6672.350	2.710	0.059
6674.072	2.570	0.057
6676.487	2.710	0.062
6682.007	2.990	0.065
6684.355	2.910	0.063
6685.822	2.950	0.064
6690.426	2.710	0.060
6698.361	3.280	0.070
6699.562	3.190	0.072
6706.486	3.270	0.071
6708.228	3.110	0.068
6709.562	3.080	0.077
6710.104	2.970	0.069
6710.166	2.970	0.070
6710.635	2.790	0.065
6711.022	2.900	0.069
6711.356	2.740	0.067
6712.091	2.790	0.065
6713.227	2.710	0.065
6713.509	2.760	0.065
6713.957	2.730	0.066
6714.224	2.780	0.065
6714.508	2.730	0.065
6715.040	2.710	0.065
6715.639	2.430	0.134
6717.037	2.440	0.059
6718.366	2.320	0.054
6718.636	2.210	0.054
6719.709	2.310	0.055
6720.098	2.300	0.057
6720.374	2.280	0.053
6720.636	2.140	0.053
6720.966	2.210	0.052
6721.379	2.130	0.050
6721.567	2.070	0.051
6722.369	2.050	0.049
6722.841	2.000	0.050
6723.110	2.040	0.050
6723.442	2.050	0.049
6723.893	1.990	0.049
6724.447	2.030	0.049
6724.567	2.000	0.049
6724.827	2.030	0.051
6725.166	2.020	0.049
6725.294	2.000	0.049
6725.636	2.060	0.050
6726.026	2.060	0.053
6726.309	2.030	0.048
6727.028	2.048	0.036
6727.308	2.030	0.047
6727.509	2.080	0.052
6727.844	2.100	0.051
6728.579	2.030	0.049
6728.844	2.090	0.049
6729.641	2.130	0.051
6730.035	2.150	0.052
6730.372	2.180	0.051
6730.632	2.140	0.050
6730.962	2.190	0.051
6731.365	2.140	0.049
6731.629	2.190	0.051
6732.044	2.180	0.052
6732.370	2.150	0.050
6732.714	2.200	0.052
6732.978	2.140	0.050
6733.230	2.140	0.049
6733.573	2.100	0.050
6733.969	2.150	0.050
6734.236	2.240	0.051
6734.510	2.210	0.052
6734.895	2.350	0.056
6735.296	2.400	0.054
6735.636	2.420	0.057
6736.297	2.640	0.060
6736.562	2.640	0.062
6736.895	2.790	0.065
6737.509	2.830	0.067
6737.896	2.760	0.066
6738.230	2.850	0.065
6738.511	2.890	0.069
6738.896	2.970	0.069
6739.230	2.970	0.067
6739.583	3.060	0.073
6739.980	3.180	0.072
6740.316	3.220	0.073
6740.516	3.230	0.074
6740.912	3.210	0.074
6741.316	3.230	0.074
6741.510	3.250	0.076
6741.895	3.340	0.076
6742.230	3.280	0.074
6742.714	3.450	0.080
6742.963	3.460	0.078
6743.370	3.460	0.077
6743.510	3.430	0.078
6744.438	3.550	0.055
6744.510	3.620	0.082
6745.376	3.630	0.084
6745.580	3.690	0.085
6745.901	3.670	0.084
6746.238	3.620	0.082
6746.571	3.690	0.085
6746.896	3.720	0.084
6747.696	3.840	0.087
6748.029	3.750	0.085
6748.509	3.740	0.088
6749.096	3.630	0.082
6749.373	3.660	0.083
6749.510	3.680	0.085
6750.450	3.620	0.082
6750.575	3.640	0.083
6751.564	3.490	0.081
6752.035	3.480	0.080
6752.631	3.350	0.079
6753.034	3.220	0.074
6753.363	3.140	0.072
6753.700	3.000	0.071
6753.910	2.990	0.068
6754.166	2.920	0.067
6754.365	2.890	0.064
6755.044	2.760	0.065
6755.365	2.920	0.068
6755.517	2.770	0.064
6756.097	2.830	0.066
6756.302	2.870	0.066
6756.769	2.960	0.069
6757.298	2.920	0.068
6757.514	2.920	0.067
6757.978	2.920	0.067
6758.310	2.870	0.065
6758.515	2.860	0.065
6758.965	2.870	0.065
6759.232	2.870	0.065
6759.832	2.940	0.067
6759.965	2.880	0.066
6760.299	2.820	0.064
6761.039	2.930	0.067
6761.833	2.950	0.066
6762.040	2.960	0.067
6762.302	2.970	0.067
6762.833	2.800	0.067
6763.044	2.940	0.068
6763.378	2.790	0.064
6763.514	2.720	0.062
6764.034	2.940	0.066
6764.383	2.920	0.066
6764.766	2.960	0.068
6765.115	3.010	0.071
6765.699	2.980	0.071
6766.099	2.980	0.070
6766.383	2.980	0.072
6766.721	3.010	0.072
6767.381	2.890	0.068
6768.445	2.940	0.070
6769.382	3.250	0.074
6770.511	3.010	0.070
6770.844	3.270	0.075
6771.177	3.370	0.076
6774.721	3.440	0.082
6775.578	3.380	0.077
6776.038	3.420	0.077
6776.239	3.370	0.075
6776.973	3.290	0.078
6777.373	3.320	0.084
6777.519	3.080	0.072
6778.585	3.260	0.076
6779.378	3.130	0.074
6779.850	3.250	0.074
6780.250	3.110	0.072
6780.519	3.270	0.078
6780.585	3.260	0.077
6782.097	3.140	0.072
6782.308	3.130	0.071
6782.704	3.170	0.074
6782.976	3.240	0.075
6783.365	3.190	0.075
6783.564	3.140	0.073
6783.963	3.360	0.077
6785.039	3.480	0.081
6785.565	3.530	0.081
6786.365	3.480	0.078
6786.973	3.410	0.078
6787.306	3.440	0.078
6787.711	3.230	0.076
6787.980	3.390	0.078
6788.304	3.300	0.076
6789.044	3.390	0.076
6789.306	3.000	0.068
6789.647	3.230	0.076
6789.965	3.200	0.073
6790.634	3.120	0.072
6791.035	3.080	0.071
6791.634	3.140	0.073
6791.965	3.030	0.069
6792.366	3.170	0.074
6792.508	3.140	0.076
6792.844	3.270	0.074
6793.844	3.270	0.074
6794.247	3.240	0.075
6794.694	3.210	0.077
6795.361	3.200	0.077
6795.892	3.110	0.079
6796.892	3.290	0.075
6798.509	3.410	0.080
6798.891	3.200	0.073
6799.226	3.300	0.073
6799.563	3.260	0.073
6800.026	3.170	0.070
6800.360	3.100	0.072
6800.826	3.280	0.073
6801.097	3.340	0.075
6802.096	3.270	0.072
6802.628	3.280	0.072
