3740	0.0206
3790	0.06598
3840	0.19394
3890	0.4059
3940	0.52554
3990	0.67422
4040	0.7221
4090	0.6889
4140	0.72448
4190	0.73824
4240	0.82208
4290	0.85118
4340	0.78384
4390	0.86364
4440	0.86202
4490	0.85374
4540	0.85784
4590	0.89128
4640	0.87828
4690	0.8716
4740	0.84196
4790	0.81064
4840	0.7564
4890	0.34782
4940	0.07252
